university,program_name,degree_level,component,course_name_original,course_name_english,chair_code,credits,hours_per_week,semester,study_year,program_duration,course_description,source_url
American University of Armenia,Computer and Information Science,Master,Professional,CS392 Special Topics in Computer Science: Distributed Algorithms,Special Topics: Distributed Algorithms,CS392,,,,,,Advanced distributed computing algorithms and systems.,http://cse.aua.am/graduate-programs/cis/
American University of Armenia,Computer and Information Science,Master,Professional,CS395 Capstone Preparation,Capstone Preparation,CS395,,,,,,Preparation for thesis or capstone research project.,http://cse.aua.am/graduate-programs/cis/
American University of Armenia,Computer and Information Science,Master,Professional,CS396 Capstone-Thesis Writing,Capstone Thesis Writing,CS396,,,,,,Final research thesis writing and defense preparation.,http://cse.aua.am/graduate-programs/cis/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 340 Engineering Economics,Engineering Economics,IESM 340,,,,,,Economic analysis methods for engineering decision making and project evaluation.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 321 Operations Research 2,Operations Research II,IESM 321,,,,,,Advanced optimization and analytical modeling techniques for operational systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 301 Analysis and Design of Data Systems,Analysis and Design of Data Systems,IESM 301,,,,,,Methods for designing and managing data systems for enterprise decision support.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 311 Quality Assurance and Management,Quality Assurance and Management,IESM 311,,,,,,"Quality control, process improvement, and management methodologies.",https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 330 Simulation of IE Systems,Simulation of Industrial Engineering Systems,IESM 330,,,,,,Modeling and simulation of complex industrial systems and processes.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 331 Production System Analysis,Production System Analysis,IESM 331,,,,,,Analytical tools for evaluating and optimizing production systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 395 Capstone Preparation,Capstone Preparation,IESM 395,,,,,,Preparation phase for the final capstone research or industry project.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 396 Capstone Thesis,Capstone Thesis,IESM 396,,,,,,Research-based thesis addressing industrial engineering problems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 397 Capstone Project,Capstone Project,IESM 397,,,,,,Applied project integrating systems engineering knowledge.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 351 Sustainable Smart and Resource Efficient Systems 1,Sustainable Smart and Resource Efficient Systems I,IESM 351,,,,,,Sustainable technologies and resource-efficient system design.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 352 Sustainable Smart and Resource Efficient Systems 2,Sustainable Smart and Resource Efficient Systems II,IESM 352,,,,,,Decision-making tools for sustainable engineering systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,CS 355 Entrepreneurship,Entrepreneurship,CS 355,,,,,,Innovation management and technology entrepreneurship.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 350 Alternative Energy,Alternative Energy,IESM 350,,,,,,Technologies and systems for renewable energy and sustainability.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 313 Data Mining & Predictive Analytics,Data Mining and Predictive Analytics,IESM 313,,,,,,Machine learning and predictive modeling methods for data analysis.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 315 Design and Analysis of Experiments,Design and Analysis of Experiments,IESM 315,,,,,,Statistical experimental design and analysis techniques.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 347 Design and Innovation of Information Services,Design and Innovation of Information Services,IESM 347,,,,,,Innovation and design of modern information services and systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 345 Supply Chain Management,Supply Chain Management,IESM 345,,,,,,Management of logistics networks and supply chain operations.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 349 Enabling Competitive Advantage through Information Technology,IT for Competitive Advantage,IESM 349,,,,,,Strategic use of information technology for organizational advantage.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 346 Managing Engineering and Technology,Managing Engineering and Technology,IESM 346,,,,,,Leadership and management of engineering projects and technology teams.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 390 Integrative Project in Modern Production,Integrative Project in Modern Production,IESM 390,,,,,,Integrated analysis of modern manufacturing systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 360 Computer-Aided Design,Computer-Aided Design,IESM 360,,,,,,Digital design tools and CAD modeling techniques.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 361 Computer-Aided Manufacturing,Computer-Aided Manufacturing,IESM 361,,,,,,Automated manufacturing technologies and CAM systems.,https://cse.aua.am/iesm-home/
American University of Armenia,Industrial Engineering and Systems Management,Master,Professional,IESM 362 Advanced CAD/CAM Applications,Advanced CAD/CAM Applications,IESM 362,,,,,,Advanced computer-aided engineering and manufacturing integration.,https://cse.aua.am/iesm-home/
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Օտար լեզու,Foreign Language,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Ռուսերեն լեզու,Russian Language,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Փիլիսոփայություն,Philosophy,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Տնտեսագիտության հիմունքներ,Fundamentals of Economics,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Իրավագիտության հիմունքներ,Fundamentals of Law,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,General,Հայոց պատմություն,History of Armenia,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Mathematics,Բարձրագույն մաթեմատիկա,Higher Mathematics,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Mathematics,Դիսկրետ մաթեմատիկա,Discrete Mathematics,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Mathematics,Հավանականությունների տեսություն,Probability Theory,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Mathematics,Մաթեմատիկական վիճակագրություն,Mathematical Statistics,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Mathematics,Թվային մեթոդներ,Numerical Methods,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Ծրագրավորում,Programming,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Տվյալների կառուցվածքներ և ալգորիթմներ,Data Structures and Algorithms,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Օպերացիոն համակարգեր,Operating Systems,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Տվյալների բազաներ,Databases,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Համակարգչային ցանցեր,Computer Networks,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Ծրագրային ապահովման ինժեներիա,Software Engineering,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Արհեստական բանականություն,Artificial Intelligence,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Computer Science,Մեքենայական ուսուցում,Machine Learning,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Research,Կուրսային աշխատանք,Course Project,,,,,,,,https://impht.rau.am/am/program/bachelor
Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,Research,Դիպլոմային աշխատանք,Thesis,,,,,,,,https://impht.rau.am/am/program/bachelor
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Armenian Language and Culture of Speech,Armenian Language and Culture of Speech,,1,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,History of Armenia,History of Armenia,,1,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Russian,Russian,,2,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Higher Mathematics,Higher Mathematics,,5,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Physics,Physics,,4,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Informatics,Informatics,,7,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Civil Defence and Emergency Basic Problems,Civil Defence and Emergency Basic Problems,,2,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Descriptive Geometry,Descriptive Geometry,,3,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Fundamentals of Economics,Fundamentals of Economics,,3,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Introduction to Speciality,Introduction to Speciality,,1,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Physical Training,Physical Training,,,,1,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Armenian Language and Culture of Speech,Armenian Language and Culture of Speech,,1,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,History of Armenia,History of Armenia,,1,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Foreign Language,Foreign Language,,2,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Higher Mathematics,Higher Mathematics,,5,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Physics,Physics,,3,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Informatics,Informatics,,7,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Mathematical Basics of Computer Engineering and Informatics,Mathematical Basics of Computer Engineering and Informatics,,7,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,External Devices and Ports,External Devices and Ports,,3,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Practice Academic,Practice Academic,,2,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Physical Training,Physical Training,,,,2,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Higher Mathematics,Higher Mathematics,,5,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Material Science,Material Science,,4,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Informatics,Informatics,,2,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Applied Mechanics,Applied Mechanics,,2,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Fundamentls of Electrical Engineering,Fundamentls of Electrical Engineering,,4,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,4,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,"Computing Systems, Networks and Telecommunications","Computing Systems, Networks and Telecommunications",,4,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,External Devices and Ports,External Devices and Ports,,4,,3,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Discrete Mathematics,Discrete Mathematics,,5,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Microelectronics Fundamentals,Microelectronics Fundamentals,,2,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,4,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Random Processes,Random Processes,,5,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Embedded Systems,Embedded Systems,,4,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,"Computing Systems, Networks and Telecommunications","Computing Systems, Networks and Telecommunications",,2,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Protection of Computer Information,Protection of Computer Information,,4,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Data Base Design Technologies,Data Base Design Technologies,,3,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Practice Academic,Practice Academic,,2,,4,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Operation Systems (OS),Operation Systems (OS),,4,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,3,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Management Basics,Management Basics,,3,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Embedded Systems,Embedded Systems,,7,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,"Computing Systems, Networks and Telecommunications","Computing Systems, Networks and Telecommunications",,4,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Basic Electronics,Basic Electronics,,3,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Data Base Design Technologies,Data Base Design Technologies,,4,,5,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,"Standardization, Certification","Standardization, Certification",,1,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Operation Systems (OS),Operation Systems (OS),,4,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,4,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Embedded Systems,Embedded Systems,,7,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,System Programming,System Programming,,4,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Internet of Things,Internet of Things,,6,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Data Structure,Data Structure,,3,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Practice Field Study,Practice Field Study,,3,,6,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Management,Management,,2,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,4,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,System Programming,System Programming,,3,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Data Base Analysis in Python Programming Language,Data Base Analysis in Python Programming Language,,3,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Artificial Intelligence,Artificial Intelligence,,4,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Fundamentals of Metrology,Fundamentals of Metrology,,3,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Construction of Electronic Equipment,Construction of Electronic Equipment,,4,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Internet of Things,Internet of Things,,2,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Programming Technology,Programming Technology,,4,,7,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Philosophy,Philosophy,,1,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Management,Management,,2,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Data Base Analysis in Python Programming Language,Data Base Analysis in Python Programming Language,,3,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Construction of Electronic Equipment,Construction of Electronic Equipment,,4,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Programming Technology,Programming Technology,,2,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Program Testing,Program Testing,,6,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Branch Law,Branch Law,,1,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,,Graduation Paper,Graduation Paper,,12,,8,,,,https://nuaca.am/archives/145834/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Armenian Language and Culture of Speech,Armenian Language and Culture of Speech,,1,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,History of Armenia,History of Armenia,,1,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Russian,Russian,,2,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Higher Mathematics,Higher Mathematics,,5,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Physics,Physics,,4,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Informatics and Information Technologies,Informatics and Information Technologies,,7,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Civil Defence and Emergency Basic Problems,Civil Defence and Emergency Basic Problems,,2,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Fundamentals of Economics,Fundamentals of Economics,,6,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Introduction to Speciality,Introduction to Speciality,,1,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Physical Training,Physical Training,,,,1,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Armenian Language and Culture of Speech,Armenian Language and Culture of Speech,,1,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,History of Armenia,History of Armenia,,1,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Foreign Language,Foreign Language,,2,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Higher Mathematics,Higher Mathematics,,5,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Physics,Physics,,3,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Informatics and Information Technologies,Informatics and Information Technologies,,7,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Fundamentals of Economics,Fundamentals of Economics,,3,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Mathematical Foundations of Computing and Informatics,Mathematical Foundations of Computing and Informatics,,7,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Practice Academic,Practice Academic,,2,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Physical Training,Physical Training,,,,2,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Higher Mathematics,Higher Mathematics,,5,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Physics,Physics,,6,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,7,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Embedded Programs,Embedded Programs,,4,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Management Electronic Systems,Management Electronic Systems,,3,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,"Computing Systems, Networks and Telecommunications","Computing Systems, Networks and Telecommunications",,3,,3,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Discrete Mathematics,Discrete Mathematics,,5,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Protection of Computed Information,Protection of Computed Information,,4,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,5,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Random Processes,Random Processes,,5,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,System Analysis and Operation Investigation,System Analysis and Operation Investigation,,8,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,"Computing Systems, Networks and Telecommunications","Computing Systems, Networks and Telecommunications",,3,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Practice Academic,Practice Academic,,2,,4,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Management,Management,,2,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Operation Systems (OS),Operation Systems (OS),,4,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,3,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Information Theory,Information Theory,,4,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Man-Computer Interaction Facilities,Man-Computer Interaction Facilities,,4,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,System Analysis and Operation Investigation,System Analysis and Operation Investigation,,5,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Management Basics,Management Basics,,3,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,System Modelling,System Modelling,,5,,5,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,"Standardization, Certification","Standardization, Certification",,1,,6,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Management,Management,,2,,6,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Operation Systems (OS),Operation Systems (OS),,4,,6,,,,https://nuaca.am/archives/145838/?lang=en
National University of Architecture and Construction of Armenia,Information systems,Bachelor,,Object-Oriented Programming,Object-Oriented Programming,,4,,6,,,,https://nuaca.am/archives/145838/?lang=en
