experiment,experiment_label,university,program,degree,relevant_roles,n_program_skills,n_job_skills,n_overlap,full_coverage_pct,role_coverage_pct,role_n_overlap,role_n_job_skills,n_gap,n_surplus
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,318,1601,126,7.87,18.52,65.0,351.0,1475,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",155,1601,99,6.18,5.3,47.0,886.0,1502,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,791,1601,166,10.37,15.1,53.0,351.0,1435,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,242,1601,150,9.37,17.66,62.0,351.0,1451,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",351,1601,129,8.06,7.56,67.0,886.0,1472,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",797,1601,146,9.12,9.12,146.0,1601.0,1455,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",833,1601,147,9.18,9.18,147.0,1601.0,1454,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,713,1601,177,11.06,33.66,34.0,101.0,1424,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",367,1601,239,14.93,15.5,133.0,858.0,1362,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",369,1601,251,15.68,20.18,90.0,446.0,1350,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",372,1601,232,14.49,12.72,102.0,802.0,1369,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",355,1601,84,5.25,6.09,54.0,886.0,1517,0
E3a_sem,E3a-Sem: TF-IDF descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,908,1601,214,13.37,21.33,32.0,150.0,1387,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",364,1601,225,14.05,14.05,225.0,1601.0,1376,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",497,1601,243,15.18,15.18,243.0,1601.0,1358,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,284,1601,160,9.99,20.8,73.0,351.0,1441,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Engineering Sciences,Bachelor,"Hardware / Embedded, Software Engineering",281,1601,83,5.18,4.52,35.0,774.0,1518,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,212,1601,83,5.18,,,,1518,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,General Education,General,unmapped,249,1601,94,5.87,,,,1507,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",274,1601,142,8.87,13.9,62.0,446.0,1459,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",186,1601,181,11.31,11.89,92.0,774.0,1420,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",143,1601,169,10.56,9.56,74.0,774.0,1432,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",238,1601,142,8.87,8.87,142.0,1601.0,1459,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",128,1601,37,2.31,2.31,37.0,1601.0,1564,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,143,1601,166,10.37,32.67,33.0,101.0,1435,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",249,1601,237,14.8,15.85,136.0,858.0,1364,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",153,1601,130,8.12,9.44,81.0,858.0,1471,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",191,1601,259,16.18,16.18,259.0,1601.0,1342,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",306,1601,252,15.74,22.1,164.0,742.0,1349,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",276,1601,271,16.93,21.16,157.0,742.0,1330,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",141,1601,75,4.68,6.16,36.0,584.0,1526,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",453,1601,262,16.36,16.36,262.0,1601.0,1339,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",171,1601,188,11.74,11.74,188.0,1601.0,1413,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",464,1601,260,16.24,17.02,146.0,858.0,1341,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",190,1601,181,11.31,17.49,78.0,446.0,1420,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",401,1601,166,10.37,10.37,166.0,1601.0,1435,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",482,1601,261,16.3,16.3,261.0,1601.0,1340,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",198,1601,125,7.81,9.82,87.0,886.0,1476,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,595,1601,166,10.37,19.66,69.0,351.0,1435,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,290,1601,128,8.0,17.38,61.0,351.0,1473,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",137,1601,84,5.25,4.06,36.0,886.0,1517,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,634,1601,148,9.24,17.38,61.0,351.0,1453,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,213,1601,161,10.06,21.65,76.0,351.0,1440,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",289,1601,112,7.0,7.11,63.0,886.0,1489,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",632,1601,163,10.18,10.18,163.0,1601.0,1438,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",649,1601,163,10.18,10.18,163.0,1601.0,1438,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Information Security,Bachelor,Security,596,1601,161,10.06,30.69,31.0,101.0,1440,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",292,1601,234,14.62,16.67,143.0,858.0,1367,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",293,1601,203,12.68,17.04,76.0,446.0,1398,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",287,1601,217,13.55,12.97,104.0,802.0,1384,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",286,1601,63,3.94,4.85,43.0,886.0,1538,0
E3b_sem,E3b-Sem: KeyBERT descriptions (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,778,1601,200,12.49,17.33,26.0,150.0,1401,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",53,1601,109,6.81,6.81,109.0,1601.0,1492,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",61,1601,105,6.56,6.56,105.0,1601.0,1496,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,35,1601,60,3.75,11.4,40.0,351.0,1541,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Engineering Sciences,Bachelor,"Hardware / Embedded, Software Engineering",29,1601,33,2.06,1.94,15.0,774.0,1568,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,18,1601,8,0.5,,,,1593,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,General Education,General,unmapped,19,1601,49,3.06,,,,1552,0
E1_sem,E1-Sem: TF-IDF names (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",36,1601,53,3.31,3.81,17.0,446.0,1548,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",25,1601,60,3.75,3.23,25.0,774.0,1541,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",21,1601,70,4.37,3.23,25.0,774.0,1531,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",37,1601,56,3.5,3.5,56.0,1601.0,1545,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",28,1601,23,1.44,1.44,23.0,1601.0,1578,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,31,1601,104,6.5,9.9,10.0,101.0,1497,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",27,1601,82,5.12,5.13,44.0,858.0,1519,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",25,1601,54,3.37,2.68,23.0,858.0,1547,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",23,1601,70,4.37,4.37,70.0,1601.0,1531,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",50,1601,123,7.68,9.7,72.0,742.0,1478,0
E1_sem,E1-Sem: TF-IDF names (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",54,1601,123,7.68,7.68,57.0,742.0,1478,0
E1_sem,E1-Sem: TF-IDF names (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",24,1601,23,1.44,2.23,13.0,584.0,1578,0
E1_sem,E1-Sem: TF-IDF names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",61,1601,93,5.81,5.81,93.0,1601.0,1508,0
E1_sem,E1-Sem: TF-IDF names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",39,1601,78,4.87,4.87,78.0,1601.0,1523,0
E1_sem,E1-Sem: TF-IDF names (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",48,1601,72,4.5,5.13,44.0,858.0,1529,0
E1_sem,E1-Sem: TF-IDF names (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",32,1601,62,3.87,5.16,23.0,446.0,1539,0
E1_sem,E1-Sem: TF-IDF names (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",48,1601,61,3.81,3.81,61.0,1601.0,1540,0
E1_sem,E1-Sem: TF-IDF names (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",56,1601,87,5.43,5.43,87.0,1601.0,1514,0
E1_sem,E1-Sem: TF-IDF names (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",31,1601,59,3.69,5.19,46.0,886.0,1542,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,74,1601,51,3.19,8.55,30.0,351.0,1550,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,42,1601,46,2.87,7.98,28.0,351.0,1555,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",20,1601,20,1.25,1.69,15.0,886.0,1581,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,105,1601,88,5.5,8.26,29.0,351.0,1513,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,35,1601,69,4.31,10.54,37.0,351.0,1532,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",44,1601,59,3.69,4.4,39.0,886.0,1542,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Informatics and Applied Mathematics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",96,1601,62,3.87,3.87,62.0,1601.0,1539,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Informatics and Applied Mathematics (Part time),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",98,1601,62,3.87,3.87,62.0,1601.0,1539,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Information Security,Bachelor,Security,83,1601,79,4.93,9.9,10.0,101.0,1522,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Information Systems Development,Master,"IT Support / Admin / ERP, Software Engineering",54,1601,125,7.81,7.69,66.0,858.0,1476,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Information Systems Management,Master,"IT Support / Admin / ERP, Technical Management",47,1601,97,6.06,8.52,38.0,446.0,1504,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,"Mathematical and Software Development of Computing Machines, Complexes, Systems and Networks",Master,"Software Engineering, DevOps / Cloud",44,1601,85,5.31,4.11,33.0,802.0,1516,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Numerical Analysis and Mathematical Modelling,Master,"Data / ML / AI, Software Engineering",42,1601,41,2.56,3.5,31.0,886.0,1560,0
E1_sem,E1-Sem: TF-IDF names (semantic),Yerevan State University,Radiophysics and Computer Technology,Bachelor,Hardware / Embedded,106,1601,92,5.75,7.33,11.0,150.0,1509,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",44,1601,77,4.81,4.81,77.0,1601.0,1524,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Computer and Information Science,Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",63,1601,74,4.62,4.62,74.0,1601.0,1527,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Data Science,Bachelor,Data / ML / AI,67,1601,53,3.31,10.54,37.0,351.0,1548,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Engineering Sciences,Bachelor,"Hardware / Embedded, Software Engineering",39,1601,33,2.06,1.94,15.0,774.0,1568,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Environmental and Sustainability Sciences,Bachelor,unmapped,70,1601,17,1.06,,,,1584,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,General Education,General,unmapped,38,1601,31,1.94,,,,1570,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),American University of Armenia,Industrial Engineering and Systems Management,Master,"IT Support / Admin / ERP, Technical Management",74,1601,70,4.37,5.83,26.0,446.0,1531,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Computer Engineering,Bachelor,"Hardware / Embedded, Software Engineering",94,1601,74,4.62,4.39,34.0,774.0,1527,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Computer Engineering,Master,"Hardware / Embedded, Software Engineering",71,1601,96,6.0,5.17,40.0,774.0,1505,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",40,1601,37,2.31,2.31,37.0,1601.0,1564,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",64,1601,22,1.37,1.37,22.0,1601.0,1579,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Information Security,Bachelor,Security,66,1601,87,5.43,12.87,13.0,101.0,1514,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",87,1601,101,6.31,6.64,57.0,858.0,1500,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Information Systems,Master,"IT Support / Admin / ERP, Software Engineering",73,1601,79,4.93,4.31,37.0,858.0,1522,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Information Technologies,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",47,1601,78,4.87,4.87,78.0,1601.0,1523,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Software Engineering,Bachelor,"Software Engineering, QA / Testing",92,1601,130,8.12,9.43,70.0,742.0,1471,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National Polytechnic University of Armenia,Software Engineering,Master,"Software Engineering, QA / Testing",109,1601,138,8.62,8.49,63.0,742.0,1463,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National University of Architecture and Construction of Armenia,Geographic Information Systems,Master,"Data / ML / AI, IT Support / Admin / ERP",34,1601,17,1.06,2.05,12.0,584.0,1584,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",70,1601,72,4.5,4.5,72.0,1601.0,1529,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National University of Architecture and Construction of Armenia,Informatics (Computer Science),Master,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",61,1601,76,4.75,4.75,76.0,1601.0,1525,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National University of Architecture and Construction of Armenia,Information Systems,Bachelor,"IT Support / Admin / ERP, Software Engineering",77,1601,69,4.31,5.01,43.0,858.0,1532,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),Master,"Technical Management, IT Support / Admin / ERP",59,1601,82,5.12,7.17,32.0,446.0,1519,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Russian-Armenian University,Applied Mathematics and Informatics,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",69,1601,47,2.94,2.94,47.0,1601.0,1554,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Université Française en Arménie,Computer Science,Bachelor,"Software Engineering, Hardware / Embedded, IT Support / Admin / ERP, DevOps / Cloud, Data / ML / AI, Security, QA / Testing, Technical Management, UX / Product Design",109,1601,84,5.25,5.25,84.0,1601.0,1517,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Université Française en Arménie,MS in Computer Science - Artificial Intelligence: Foundations and Applications,Master,"Data / ML / AI, Software Engineering",49,1601,61,3.81,5.42,48.0,886.0,1540,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Applied Statistics and Data Science,Bachelor,Data / ML / AI,66,1601,29,1.81,3.7,13.0,351.0,1572,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Applied Statistics and Data Science,Master,Data / ML / AI,41,1601,35,2.19,4.56,16.0,351.0,1566,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Blockchain and Digital Currencies,Master,"Software Engineering, Data / ML / AI",41,1601,27,1.69,1.92,17.0,886.0,1574,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Data / ML / AI,149,1601,84,5.25,7.41,26.0,351.0,1517,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Data Science in Business,Master,Data / ML / AI,59,1601,74,4.62,11.97,42.0,351.0,1527,0
E1b_sem,E1b-Sem: KeyBERT names (semantic),Yerevan State University,Discrete Mathematics and Theoretical Informatics,Master,"Data / ML / AI, Software Engineering",68,1601,69,4.31,5.08,45.0,886.0,1532,0
