course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes
1021,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS010,Management,,2.0,,7.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1022,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS025,Object-Oriented Programming,,4.0,,7.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1023,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS042,Data Base Analysis in Python Programming Language,,3.0,,7.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1024,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS044,Artificial Intelligence,,4.0,,7.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1025,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS045,Fundamentals of Metrology,,3.0,,7.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1026,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS046,Construction of Electronic Equipment,,4.0,,7.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1027,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS051,Programming Technology,,4.0,,7.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1028,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ELM024,Philosophy,,1.0,,8.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1029,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ELM130,Management,,2.0,,8.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1030,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS043,Data Base Analysis in Python Programming Language,,3.0,,8.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1031,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS053,Program Testing,,6.0,,8.0,,,Exam,,https://nuaca.am/archives/145834/?lang=en,English,
1032,National University of Architecture and Construction of Armenia,Informatics (Computer Science),,Bachelor,6.22ICS054,Branch Law,,1.0,,8.0,,,Test,,https://nuaca.am/archives/145834/?lang=en,English,
1033,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22AFL001,Armenian Language and Culture of Speech,,1.0,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1034,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22TAH001,History of Armenia,,1.0,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1035,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22AFL003,Russian,,2.0,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1036,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22HMAT002,Higher Mathematics,,5.0,,1.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1037,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22PHE001,Physics,,4.0,,1.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1038,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS096,Informatics and Information Technologies,,7.0,,1.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1039,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22GEB001,Civil Defence and Emergency Basic Problems,,2.0,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1040,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ELM098,Fundamentals of Economics,,6.0,,1.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1041,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS013,Introduction to Speciality,,1.0,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1042,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,,Physical Training,,,,1.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,non_credit_activity: no module code or credits (Physical Training entries)
1043,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22AFL002,Armenian Language and Culture of Speech,,1.0,,2.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1044,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22TAH002,History of Armenia,,1.0,,2.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1045,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22AFL004E,Foreign Language,,2.0,,2.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1046,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22HMAT003,Higher Mathematics,,5.0,,2.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1047,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22PHE002,Physics,,3.0,,2.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1048,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS097,Informatics and Information Technologies,,7.0,,2.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1049,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ELM099,Fundamentals of Economics,,3.0,,2.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1050,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS016,Mathematical Foundations of Computing and Informatics,,7.0,,2.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1051,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,,Physical Training,,,,2.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,non_credit_activity: no module code or credits (Physical Training entries)
1052,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22HMAT004,Higher Mathematics,,5.0,,3.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1053,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS099,Physics,,6.0,,3.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1054,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS101,Object-Oriented Programming,,7.0,,3.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1055,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS060,Embedded Programs,,4.0,,3.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1056,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS066,Management Electronic Systems,,3.0,,3.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1057,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS067,"Computing Systems, Networks and Telecommunications",,3.0,,3.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1058,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22HMAT008,Discrete Mathematics,,5.0,,4.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1059,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS034,Protection of Computed Information,,4.0,,4.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1060,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22HMAT010,Random Processes,,5.0,,4.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1061,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS062,System Analysis and Operation Investigation,,8.0,,4.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1062,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS068,"Computing Systems, Networks and Telecommunications",,3.0,,4.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1063,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS055,Management,,2.0,,5.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1064,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS017,Operation Systems (OS),,4.0,,5.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1065,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS023,Object-Oriented Programming,,3.0,,5.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1066,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS059,Information Theory,,4.0,,5.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1067,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS061,Man-Computer Interaction Facilities,,4.0,,5.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1068,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS063,System Analysis and Operation Investigation,,5.0,,5.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1069,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS027,Management Basics,,3.0,,5.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1070,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS072,System Modelling,,5.0,,5.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1071,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS009,"Standardization, Certification",,1.0,,6.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1072,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ELM131,Management,,2.0,,6.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1073,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS018,Operation Systems (OS),,4.0,,6.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1074,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS024,Object-Oriented Programming,,4.0,,6.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1075,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS064,System Analysis and Operation Investigation,,5.0,,6.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1076,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS073,System Modelling,,5.0,,6.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1077,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS081,Information s/w Support for Organizational Control Systems,,2.0,,6.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1078,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS056,Management,,2.0,,7.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1079,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS025,Object-Oriented Programming,,4.0,,7.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1080,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS070,"Intelligent Information Systems, Decision Making Techniques",,2.0,,7.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1081,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS075,"Data, Knowledge Bases and Expertising Systems",,4.0,,7.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1082,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS078,Basics and Design of Information Processing and Automated Systems of Management,,6.0,,7.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1083,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS082,Information s/w Support for Organizational Control Systems,,5.0,,7.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1084,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS084,Economic-Mathematical Models,,4.0,,7.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1085,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ELM024,Philosophy,,1.0,,8.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1086,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ELM132,Management,,2.0,,8.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1087,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS071,"Intelligent Information Systems, Decision Making Techniques",,2.0,,8.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1088,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS076,"Data, Knowledge Bases and Expertising Systems",,3.0,,8.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1089,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS077,Methodology of Computing Systems Productivity and Reliability Increase and Evaluation,,2.0,,8.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1090,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS080,Project Management Fundamentals,,3.0,,8.0,,,Exam,,https://nuaca.am/archives/145838/?lang=en,English,
1091,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS083,Information s/w Support for Organizational Control Systems,,3.0,,8.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1092,National University of Architecture and Construction of Armenia,Information Systems,,Bachelor,6.22ICS054,Branch Law,,1.0,,8.0,,,Test,,https://nuaca.am/archives/145838/?lang=en,English,
1093,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.22ELM001,Project Management Theoretical Foundations. Project Scope Management,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1094,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM017,Project Management Theoretical Foundations. Project Scheduling and Cost Planning,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1095,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM002,Human Resources Management,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1096,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM003,Business Project Risk and Quality Management. Business Risk Management,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1097,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM004,Business Project Risk and Quality Management. Project Quality Management,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1098,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM005,Strategic Management,,4.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1099,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM006,Negotiations and Leadership,,2.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1100,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM007,Project Management Agile Methodology,,3.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1101,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS005,Management Automated Systems. Systems Analysis and Operation Research,,4.0,,1.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1102,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM008,Investment Analysis,,2.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1103,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM015,Data Analysis and Modelling (BI),,3.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1104,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM016,Quality Assurance (QA),,3.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1105,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS002,Information Protection,,3.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1106,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS003,Project Management Systems,,3.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1107,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS006,Management Automated Systems. Data Base Design Technologies,,4.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1108,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS007,Computer Networks and Telecommunication,,3.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1109,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ELM014,Research Methodology,,2.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1110,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS009,Practice,,8.0,,2.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1111,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS001,IT Product Design and Realization,,4.0,,3.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1112,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23DES021,UI/UX Design,,3.0,,3.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1113,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS004,Artificial Intelligence,,4.0,,3.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1114,National University of Architecture and Construction of Armenia,Project Management (in Information Technologies),,Master,7.23ICS010,Master’s Individual Classes with Diploma Supervisor / Master’s Thesis Development and Defence,,20.0,,3.0,,,Exam,,https://nuaca.am/archives/144950/?lang=en,English,
1115,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.01,Foreign Language,Иностранный язык,9.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1116,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.02,History of Russia,История России,4.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1117,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.03,Philosophy,Философия,1.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1118,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.04,Calculus,Математический анализ,17.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1119,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.05,Algebra and Geometry,Алгебра и геометрия,13.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1120,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.06,Algorithms and Algorithmic Languages (C),Алгоритмы и алгоритмические языки (язык C),10.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1121,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.07,Complex Analysis,Комплексный анализ,6.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1122,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.08,Discrete Mathematics,Дискретная математика,10.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1123,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.10,Computer Architecture and Assembly Language,Архитектура ЭВМ и язык ассемблера,2.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1124,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.11,Databases,Базы данных,5.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1125,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.12,Numerical Methods,Численные методы,7.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1126,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.13,Operating Systems,Операционные системы,4.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1127,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.14,Optimization Methods,Методы оптимизации,4.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1128,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.15,Life Safety,Безопасность жизнедеятельности,1.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1129,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.16,Physical Education,Физическая культура,2.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1130,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.17,Functional Analysis,Функциональный анализ,3.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1131,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.18,Data Structures and OOP,Структуры данных и ООП,3.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1132,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.19,Algorithms,Алгоритмы,4.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1133,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.20,Differential Equations,Дифференциальные уравнения,5.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1134,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.21,Combinatorial Algorithms,Комбинаторные алгоритмы,5.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1135,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.22,Theory of Algorithms and Mathematical Logic,Теория алгоритмов и математическая логика,9.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1136,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.23,Foundations of Russian Statehood,Основы российской государственности,2.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1137,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.01,History of Armenia,История Армении,1.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1138,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.02,Linux Programming,Программирование в среде LINUX,3.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1139,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.03,Functional Programming,Функциональное программирование,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1140,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.04,Python Fundamentals,Основы Python,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1141,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.05,Computer Science Specialization,Специализация по компьютерной науке,3.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1142,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.06,Computer Science Specialization,Специализация по компьютерной науке,6.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1143,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.07,Computer Science Specialization,Специализация по компьютерной науке,6.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1144,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.09,Mathematical Methods of Algorithm Analysis,Математические методы анализа алгоритмов,3.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1145,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.10,Variational-Difference Methods,Вариационно-разностные методы,1.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1146,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.11,Physics,Физика,6.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1147,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.12,Russian Language and Speech Culture,Русский язык и культура речи,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1148,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.13,Professional Armenian Language,Профессиональный армянский язык,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1149,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.14,Wolfram Mathematics,Вольфрам математика (Wolfram Mathematics),2.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1150,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.17,Network Flows,Потоки в сетях,1.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1151,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.18,Computer Networks,Компьютерные сети,7.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1152,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.01.01,Special Course MMM,Специальный курс МММ,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1153,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.02.01,Computer Science Specialization 1.1,Специализация по компьютерной науке 1.1,9.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1154,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.03.01,Special Course MK,Специальный курс МК,4.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1155,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.04.01,Economics,Экономика,2.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1156,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.05.01,Graph Theory and Applications,Теория графов и её применения,2.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1157,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.06.01,Equations of Mathematical Physics,Уравнения математической физики,6.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1158,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.В.ДВ.07.01,Game Theory and Operations Research,Теория игр и исследование операций,7.0,Elective,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1159,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б2.О.01(Пд),Pre-Diploma Internship,Производственная практика (преддипломная),16.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1160,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б2.О.02(У),Educational Practice,Учебная практика,2.0,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,
1161,Russian-Armenian University,Applied Mathematics and Informatics,,Bachelor,Б1.О.09,Probability Theory and Mathematical Statistics,Теория вероятностей и математическая статистика,,Mandatory,,,,,,rau.am/sveden PDF study plan (01.03.02),Russian,missing_credits: credit value absent in PDF source (Probability Theory and Math Statistics)
