course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes,course_name_en,description_en
776,American University of Armenia,Data Science,BSDS,Bachelor,DS216,Cheminformatics,,3.0,,,"Cheminformatics is a field of information technology that links together chemistry and computer science. One of the major applications of cheminformatics is in drug discovery, where cheminformatics is used to store and analyze chemical data, as well as apply machine learning techniques to predict chemical properties or design new chemical motifs. This course includes topics such as molecular representation, chemical data manipulation, molecular property prediction. It also includes high level discussions on state-of-the-art methods of applying machine learning techniques for drug discovery.","CS108, DS115, DS150",,,https://cse.aua.am/courses/,English,,Cheminformatics,"Cheminformatics is a field of information technology that links together chemistry and computer science. One of the major applications of cheminformatics is in drug discovery, where cheminformatics is used to store and analyze chemical data, as well as apply machine learning techniques to predict chemical properties or design new chemical motifs. This course includes topics such as molecular representation, chemical data manipulation, molecular property prediction. It also includes high level discussions on state-of-the-art methods of applying machine learning techniques for drug discovery."
777,American University of Armenia,Data Science,BSDS,Bachelor,DS217,Biostatistics,,3.0,,,"The course covers development and application of statistical methods to a wide range of topics in biology. Examples will be drawn from subfields such as pharmacology, drug design, genetics, and molecular biology. The course is comprised of instructor-led lecture notes and practical exercises.",CS108,,,https://cse.aua.am/courses/,English,,Biostatistics,"The course covers development and application of statistical methods to a wide range of topics in biology. Examples will be drawn from subfields such as pharmacology, drug design, genetics, and molecular biology. The course is comprised of instructor-led lecture notes and practical exercises."
778,American University of Armenia,Data Science,BSDS,Bachelor,DS219,Causal Inference,,3.0,,,"This course provides students with an introductory theory of causal inference for observational studies where randomized experiments are not possible. Topics include potential outcomes framework (matching and stratification, propensity weighting), causal graphical models, etc. Students will develop skills in implementing models using python and R to solve problems from various disciplines.",CS108,,,https://cse.aua.am/courses/,English,,Causal Inference,"This course provides students with an introductory theory of causal inference for observational studies where randomized experiments are not possible. Topics include potential outcomes framework (matching and stratification, propensity weighting), causal graphical models, etc. Students will develop skills in implementing models using python and R to solve problems from various disciplines."
779,American University of Armenia,Data Science,BSDS,Bachelor,DS221,Urban Data Science,,3.0,,,"This course provides a comprehensive introduction and overview of data science methods for informing urban planning, city management, and smart city solutions. It will cover the fundamentals of urban economic theory – mathematically exploring how cities form, grow, and function; urban mobility and transport planning and their relationship to land use; and will focus on applying spatial statistics, machine learning, spatial optimization and network theory to tackle real-world problems facing urban planners and policy makers. Such problems include to determining where in a city a new transit line should be introduced, how to plan a city to achieve equitable access to urban facilities for all citizens, how to optimally route snow cleaning and waste collection vehicles, how to predict urban mobility, and how to make use of data visualisation to build urban monitoring tools for decision makers. Home tasks and assessment include regular reading and coding assignments, as well as discuss case studies and the latest methods and algorithms.","CS108, ENGS103",,,https://cse.aua.am/courses/,English,,Urban Data Science,"This course provides a comprehensive introduction and overview of data science methods for informing urban planning, city management, and smart city solutions. It will cover the fundamentals of urban economic theory – mathematically exploring how cities form, grow, and function; urban mobility and transport planning and their relationship to land use; and will focus on applying spatial statistics, machine learning, spatial optimization and network theory to tackle real-world problems facing urban planners and policy makers. Such problems include to determining where in a city a new transit line should be introduced, how to plan a city to achieve equitable access to urban facilities for all citizens, how to optimally route snow cleaning and waste collection vehicles, how to predict urban mobility, and how to make use of data visualisation to build urban monitoring tools for decision makers. Home tasks and assessment include regular reading and coding assignments, as well as discuss case studies and the latest methods and algorithms."
780,American University of Armenia,Data Science,BSDS,Bachelor,DS223,Marketing Analytics,,3.0,,,"The course concentrates on data science tools and methods that help to transform customer data into actionable findings. Topics include estimation of customer lifetime value, measuring marketing campaign ROI, new product development, advertising response models, etc. The students will learn how to define a business problem and chose appropriate data science method for it. Students are expected to have basic programming skills. Assessment by problem sets, projects, and examinations.",CS108,,,https://cse.aua.am/courses/,English,,Marketing Analytics,"The course concentrates on data science tools and methods that help to transform customer data into actionable findings. Topics include estimation of customer lifetime value, measuring marketing campaign ROI, new product development, advertising response models, etc. The students will learn how to define a business problem and chose appropriate data science method for it. Students are expected to have basic programming skills. Assessment by problem sets, projects, and examinations."
781,American University of Armenia,Data Science,BSDS,Bachelor,DS225,Applications of Machine Learning in Science,,3.0,,,"Students will be introduced to problems from natural and applied sciences that have been solved using machine learning (ML) methods such as deep neural networks and reinforcement learning. In the first part of the course, we will have a journal club-style study of recently published papers. For example, we will study how the protein folding problem has been largely solved using transformer-based deep learning algorithms, and we will learn about novel protein design using diffusion models. In the second part of the course, students will conduct group projects where they will apply ML algorithms to address problems from natural or applied sciences.",CS251,,,https://cse.aua.am/courses/,English,,Applications of Machine Learning in Science,"Students will be introduced to problems from natural and applied sciences that have been solved using machine learning (ML) methods such as deep neural networks and reinforcement learning. In the first part of the course, we will have a journal club-style study of recently published papers. For example, we will study how the protein folding problem has been largely solved using transformer-based deep learning algorithms, and we will learn about novel protein design using diffusion models. In the second part of the course, students will conduct group projects where they will apply ML algorithms to address problems from natural or applied sciences."
782,American University of Armenia,Data Science,BSDS,Bachelor,DS226,Bayesian Statistics,,3.0,,,"The course is an introduction to the theory of Bayesian Statistical Inference and Data Analysis. Both refer to practical inferential methods that use probability models for both observable and unobservable quantities. The flexibility and generality of these methods allow them to address complex real-life problems that are not amenable to other techniques. This course will also provide a pragmatic introduction to powerful applications of those methods. Topics include: the basics of Bayesian inference for single and multiparameter models, regression, hierarchical models, model checking, approximation of a posterior distribution by iterative and non-iterative sampling methods.",CS108,,,https://cse.aua.am/courses/,English,,Bayesian Statistics,"The course is an introduction to the theory of Bayesian Statistical Inference and Data Analysis. Both refer to practical inferential methods that use probability models for both observable and unobservable quantities. The flexibility and generality of these methods allow them to address complex real-life problems that are not amenable to other techniques. This course will also provide a pragmatic introduction to powerful applications of those methods. Topics include: the basics of Bayesian inference for single and multiparameter models, regression, hierarchical models, model checking, approximation of a posterior distribution by iterative and non-iterative sampling methods."
783,American University of Armenia,Data Science,BSDS,Bachelor,DS227,Business Analytics for Data Science,,3.0,,,"This course will focus on business understanding and problem framing. This includes analysis of previous findings and identifying stakeholders’ challenges, understanding the components of analytics framework to compete on analytics; developing a data strategy for defining key performance metrics; introducing big data concepts and technological infrastructure for processing information; discussing innovative business models, appropriate analytical tools and necessary leadership role to implement analytics initiatives and prioritize them for budgeting, efficient resource allocation, effective creation of shared values and sustainable performance growth in a business domain.","BUS101, DS205",,,https://cse.aua.am/courses/,English,,Business Analytics for Data Science,"This course will focus on business understanding and problem framing. This includes analysis of previous findings and identifying stakeholders’ challenges, understanding the components of analytics framework to compete on analytics; developing a data strategy for defining key performance metrics; introducing big data concepts and technological infrastructure for processing information; discussing innovative business models, appropriate analytical tools and necessary leadership role to implement analytics initiatives and prioritize them for budgeting, efficient resource allocation, effective creation of shared values and sustainable performance growth in a business domain."
784,American University of Armenia,Data Science,BSDS,Bachelor,DS228,Product Management,,3.0,,,"The purpose of this course is to teach the students what product management is, who are product managers and what kind of skill set one needs to have to be successful at this role. We will cover the whole product management and product development lifecycle starting from ideation, idea validation, MVP experiments and implementation, success metrics and KPI setup and follow up. Students will learn to create products or features from A to Z. Students are expected to have programming/coding skills to succeed in the course. There will be no coding sessions in this course.",,,,https://cse.aua.am/courses/,English,,Product Management,"The purpose of this course is to teach the students what product management is, who are product managers and what kind of skill set one needs to have to be successful at this role. We will cover the whole product management and product development lifecycle starting from ideation, idea validation, MVP experiments and implementation, success metrics and KPI setup and follow up. Students will learn to create products or features from A to Z. Students are expected to have programming/coding skills to succeed in the course. There will be no coding sessions in this course."
785,American University of Armenia,Data Science,BSDS,Bachelor,DS229,Machine Learning Operations (MLOps),,3.0,,,"Machine learning operations (MLOps) is a core function of Machine Learning engineering, focused on streamlining the process of taking machine learning models to production, and then maintaining and monitoring them. This course will familiarize students with the key aspects of end-to-end machine learning (ML) projects and ML-specific technical depth. The main goal of the course is to teach students the core concepts, methodologies and challenges in deployment and monitoring of Machine Learning systems with a primary focus on testing and monitoring of such systems.",CS251,,,https://cse.aua.am/courses/,English,,Machine Learning Operations (MLOps),"Machine learning operations (MLOps) is a core function of Machine Learning engineering, focused on streamlining the process of taking machine learning models to production, and then maintaining and monitoring them. This course will familiarize students with the key aspects of end-to-end machine learning (ML) projects and ML-specific technical depth. The main goal of the course is to teach students the core concepts, methodologies and challenges in deployment and monitoring of Machine Learning systems with a primary focus on testing and monitoring of such systems."
786,American University of Armenia,Data Science,BSDS,Bachelor,DS231,Computer Vision,,3.0,,,"This course provides a comprehensive introduction to the field of computer vision, focusing on the fundamental techniques and concepts used to extract meaningful information from digital images and videos. Topics include: image formation and representation, color models, image processing techniques, edge detection, feature extraction, image segmentation, object recognition, motion analysis, 3D scene reconstruction, and deep learning for computer vision. Students will learn to apply various computer vision algorithms and techniques to real-world problems using popular programming languages and libraries. Through hands-on projects, students will develop skills in image analysis, pattern recognition, and machine learning techniques relevant to computer vision applications.",CS251,,,https://cse.aua.am/courses/,English,,Computer Vision,"This course provides a comprehensive introduction to the field of computer vision, focusing on the fundamental techniques and concepts used to extract meaningful information from digital images and videos. Topics include: image formation and representation, color models, image processing techniques, edge detection, feature extraction, image segmentation, object recognition, motion analysis, 3D scene reconstruction, and deep learning for computer vision. Students will learn to apply various computer vision algorithms and techniques to real-world problems using popular programming languages and libraries. Through hands-on projects, students will develop skills in image analysis, pattern recognition, and machine learning techniques relevant to computer vision applications."
787,American University of Armenia,Data Science,BSDS,Bachelor,DS232,Reinforcement Learning,,3.0,,,"Reinforcement Learning (RL) refers to a collection of machine learning techniques that solve sequential decision-making problems using a process of trial and error. It is a core area of research in artificial intelligence and machine learning. This course covers the key concepts of Reinforcement Learning, underlying classic and modern algorithms in RL. Students also will be introduced to statistical learning techniques where an agent explicitly takes actions and interacts with the world. Students will cover model-based and model-free (such as Policy Gradient, and Q-learning) algorithms.",CS251,,,https://cse.aua.am/courses/,English,,Reinforcement Learning,"Reinforcement Learning (RL) refers to a collection of machine learning techniques that solve sequential decision-making problems using a process of trial and error. It is a core area of research in artificial intelligence and machine learning. This course covers the key concepts of Reinforcement Learning, underlying classic and modern algorithms in RL. Students also will be introduced to statistical learning techniques where an agent explicitly takes actions and interacts with the world. Students will cover model-based and model-free (such as Policy Gradient, and Q-learning) algorithms."
788,American University of Armenia,Data Science,BSDS,Bachelor,DS233,Natural Language Processing,,3.0,,,"The course goal is to provide a solid background in theory and techniques of Natural Language Processing for tasks such as understanding and generating natural language, machine translation, text classification, named entity recognition, topic modeling, etc. The course will focus on solving applied problems together with providing solid theoretical background.",CS251,,,https://cse.aua.am/courses/,English,,Natural Language Processing,"The course goal is to provide a solid background in theory and techniques of Natural Language Processing for tasks such as understanding and generating natural language, machine translation, text classification, named entity recognition, topic modeling, etc. The course will focus on solving applied problems together with providing solid theoretical background."
789,American University of Armenia,Data Science,BSDS,Bachelor,DS235,Generative AI,,3.0,,,"The integration of a course on Generative AI into a data science program is a strategic move to ensure that students are well-versed in the latest advancements in artificial intelligence. Generative models represent a significant leap forward in AI’s capability to create realistic text, images, and other types of data, opening up a plethora of possibilities across various industries, from healthcare and entertainment to manufacturing and beyond.",CS251,,,https://cse.aua.am/courses/,English,,Generative AI,"The integration of a course on Generative AI into a data science program is a strategic move to ensure that students are well-versed in the latest advancements in artificial intelligence. Generative models represent a significant leap forward in AI’s capability to create realistic text, images, and other types of data, opening up a plethora of possibilities across various industries, from healthcare and entertainment to manufacturing and beyond."
790,American University of Armenia,Data Science,BSDS,Bachelor,DS244,Biomedical Imaging and Cell Staining,,3.0,,,"Students will work in groups to learn the core principles of cell and tissue staining, as well as the application of advanced biomedical imaging modalities. The latter will encompass practical instruction in capturing images through confocal microscopy, hyperspectral imaging, and atomic force microscopy. Following this, students will employ software teachniques to extract quantitative data from the images they have acquired.",,,,https://cse.aua.am/courses/,English,,Biomedical Imaging and Cell Staining,"Students will work in groups to learn the core principles of cell and tissue staining, as well as the application of advanced biomedical imaging modalities. The latter will encompass practical instruction in capturing images through confocal microscopy, hyperspectral imaging, and atomic force microscopy. Following this, students will employ software teachniques to extract quantitative data from the images they have acquired."
791,American University of Armenia,Data Science,BSDS,Bachelor,DS250,Managerial Accounting and Analysis,,3.0,,,"The course covers business concepts and methods used to report managerial performance information to internal users and managers to assist in making sound business decisions in managing the firm. Students will also learn how to analyse the efficiency of the firm’s management using financial data and how these data can be transformed into data science problems/projects. Assessment by projects, problem sets, and exams. Instructor led discussions.",BUS101,,,https://cse.aua.am/courses/,English,,Managerial Accounting and Analysis,"The course covers business concepts and methods used to report managerial performance information to internal users and managers to assist in making sound business decisions in managing the firm. Students will also learn how to analyse the efficiency of the firm’s management using financial data and how these data can be transformed into data science problems/projects. Assessment by projects, problem sets, and exams. Instructor led discussions."
792,American University of Armenia,Data Science,BSDS,Bachelor,DS290,Special Topics in Data Science,,1.0,,,Students will apply their data science knowledge to solve a real-world problem. The specific topic area and application will be defined in the given term of implementation. Course assessment will include instructor-led projects. The number of credits is variable.,,,,https://cse.aua.am/courses/,English,,Special Topics in Data Science,Students will apply their data science knowledge to solve a real-world problem. The specific topic area and application will be defined in the given term of implementation. Course assessment will include instructor-led projects. The number of credits is variable.
793,American University of Armenia,Data Science,BSDS,Bachelor,DS299,Capstone,,3.0,,,"Students will use their accumulative knowledge to solve real-world problems with real-world data. During the project, students will follow the entire process of solving a real-world data science project: collecting and processing actual data, applying suitable and appropriate analytic methods to the problem, presenting results and findings. Students will be provided with a list of projects to choose from; however they are also encouraged to introduce their own projects. To conclude, students will do presentation of their findings and will submit reproducible report (codes and used datasets).",,,,https://cse.aua.am/courses/,English,,Capstone,"Students will use their accumulative knowledge to solve real-world problems with real-world data. During the project, students will follow the entire process of solving a real-world data science project: collecting and processing actual data, applying suitable and appropriate analytic methods to the problem, presenting results and findings. Students will be provided with a list of projects to choose from; however they are also encouraged to introduce their own projects. To conclude, students will do presentation of their findings and will submit reproducible report (codes and used datasets)."
794,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS104,Probability and Statistics,,3.0,,,"The topics covered in this introductory course include: axioms of probability; conditional probability, independence; combinatorial analysis; random variables and distributions; expectation, variance, covariance; transformation of random variables; limit theorems, the law of large numbers, the central limit theorem; Markov chains; applications; statistical estimation; correlation, regression; hypothesis testing, maximum likelihood estimation, Bayesian updating; applications. Instructor-led class time including problem sets and discussions.",CS104,,,https://cse.aua.am/courses/,English,,Probability and Statistics,"The topics covered in this introductory course include: axioms of probability; conditional probability, independence; combinatorial analysis; random variables and distributions; expectation, variance, covariance; transformation of random variables; limit theorems, the law of large numbers, the central limit theorem; Markov chains; applications; statistical estimation; correlation, regression; hypothesis testing, maximum likelihood estimation, Bayesian updating; applications. Instructor-led class time including problem sets and discussions."
795,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS110,Introduction to Programming,,3.0,,,"This course covers the fundamental elements of imperative programming languages (variables, assignments, conditional statements, loops, procedures, pointers, recursion), simple data structures (lists, trees) and fundamental algorithms (searching, sorting). Instructor-led class time including problem sets and discussions.",,,,https://cse.aua.am/courses/,English,,Introduction to Programming,"This course covers the fundamental elements of imperative programming languages (variables, assignments, conditional statements, loops, procedures, pointers, recursion), simple data structures (lists, trees) and fundamental algorithms (searching, sorting). Instructor-led class time including problem sets and discussions."
796,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS121,Mechanics,,3.0,,,"This course introduces students to classical mechanics. Topics include: space and time; straight-line kinematics; motion in a plane; forces and static equilibrium; Newton’s laws; particle dynamics, with force and conservation of momentum; angular motion and conservation of angular momentum; universal gravitation and planetary motion; collisions and conservation laws; work, potential energy and conservation of energy; vibrational motion; conservative forces; inertial forces and non-inertial frames; central force motions; rigid bodies and rotational dynamics. Instructor-led class time including discussions and problem sets.",CS101 or equivalent,,,https://cse.aua.am/courses/,English,,Mechanics,"This course introduces students to classical mechanics. Topics include: space and time; straight-line kinematics; motion in a plane; forces and static equilibrium; Newton’s laws; particle dynamics, with force and conservation of momentum; angular motion and conservation of angular momentum; universal gravitation and planetary motion; collisions and conservation laws; work, potential energy and conservation of energy; vibrational motion; conservative forces; inertial forces and non-inertial frames; central force motions; rigid bodies and rotational dynamics. Instructor-led class time including discussions and problem sets."
797,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS122,Mechanics Lab,,1.0,,,Hands-on laboratory course to accompany Mechanics. Students will conduct experiments in support of the topics covered in Mechanics.,,,,https://cse.aua.am/courses/,English,,Mechanics Lab,Hands-on laboratory course to accompany Mechanics. Students will conduct experiments in support of the topics covered in Mechanics.
798,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS123,Electricity and Magnetism,,3.0,,,"This course introduces students to topics related to electricity and magnetism, including Coulomb’s law, electric and magnetic fields, capacitance, electrical current and resistance, electromagnetic induction, light, waves, quantum physics, solid state physics, and semiconductors. Instructor-led class time including discussions and problem sets.",CS101 or equivalent,,,https://cse.aua.am/courses/,English,,Electricity and Magnetism,"This course introduces students to topics related to electricity and magnetism, including Coulomb’s law, electric and magnetic fields, capacitance, electrical current and resistance, electromagnetic induction, light, waves, quantum physics, solid state physics, and semiconductors. Instructor-led class time including discussions and problem sets."
799,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS124,Electricity and Magnetism Lab,,1.0,,,Hands-on laboratory course to accompany Electricity and Magnetism. Students will conduct experiments in support of the topics covered in Electricity and Magnetism.,,,,https://cse.aua.am/courses/,English,,Electricity and Magnetism Lab,Hands-on laboratory course to accompany Electricity and Magnetism. Students will conduct experiments in support of the topics covered in Electricity and Magnetism.
800,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS131,Chemistry,,3.0,,,"This course introduces students to principles of chemistry. Topics include atomic theory, periodic properties, stoichiometry, nomenclature, bonding, physical properties of states of matter, solutions, kinetics, equilibrium, acid-base reactions, metathesis reactions, redox reactions, thermodynamics, electrochemistry, and chemical properties of selected classes of compounds. Instructor-led class time including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,,Chemistry,"This course introduces students to principles of chemistry. Topics include atomic theory, periodic properties, stoichiometry, nomenclature, bonding, physical properties of states of matter, solutions, kinetics, equilibrium, acid-base reactions, metathesis reactions, redox reactions, thermodynamics, electrochemistry, and chemical properties of selected classes of compounds. Instructor-led class time including discussions and problem sets."
801,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS132,Chemistry Lab,,1.0,,,Hands-on laboratory course to accompany Chemistry. Students will conduct experiments in support of the topics covered in Chemistry.,,,,https://cse.aua.am/courses/,English,,Chemistry Lab,Hands-on laboratory course to accompany Chemistry. Students will conduct experiments in support of the topics covered in Chemistry.
802,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS141,Engineering Statics,,3.0,,,"This course introduces students to fundamental engineering principles such as forces, moments, couples, resultants of force systems, equilibrium analysis and free-body diagrams, analysis of forces acting on members of trusses, frames, shear-force and bending-moment distributions, Coulomb friction, centroids and center of mass, and applications of statics in design. Instructor-led class time including problem sets and discussions.",ENGS121,,,https://cse.aua.am/courses/,English,,Engineering Statics,"This course introduces students to fundamental engineering principles such as forces, moments, couples, resultants of force systems, equilibrium analysis and free-body diagrams, analysis of forces acting on members of trusses, frames, shear-force and bending-moment distributions, Coulomb friction, centroids and center of mass, and applications of statics in design. Instructor-led class time including problem sets and discussions."
803,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS142,Engineering Dynamics,,3.0,,,"This course engages students in formulating and solving problems that involve forces that act on bodies which are moving. Topics include kinematics of particles and rigid bodies, equations of motion, work-energy methods, and impulse and momentum, translating and rotating coordinate systems. Instructor-led class time including problem sets and discussions.",CS104,,,https://cse.aua.am/courses/,English,,Engineering Dynamics,"This course engages students in formulating and solving problems that involve forces that act on bodies which are moving. Topics include kinematics of particles and rigid bodies, equations of motion, work-energy methods, and impulse and momentum, translating and rotating coordinate systems. Instructor-led class time including problem sets and discussions."
804,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS151,Circuits,,3.0,,,"Introductory course in fundamental electrical circuit theory as well as analog and digital signal processing methods currently used to solve a variety of engineering design problems. Circuit and system simulation analysis tools are introduced and emphasized. Topics include basic concepts of AC/DC and digital electrical circuits, power electronics, linear circuit simulation and analysis, op-amp circuits, transducers, feedback, circuit equivalents and system models, first order transients, the description of sinusoidal signals and system response, analog/digital conversion, basic digital logic gates and combinatorial circuits. Instructor-led class time including problem sets and discussions.",ENGS123,,,https://cse.aua.am/courses/,English,,Circuits,"Introductory course in fundamental electrical circuit theory as well as analog and digital signal processing methods currently used to solve a variety of engineering design problems. Circuit and system simulation analysis tools are introduced and emphasized. Topics include basic concepts of AC/DC and digital electrical circuits, power electronics, linear circuit simulation and analysis, op-amp circuits, transducers, feedback, circuit equivalents and system models, first order transients, the description of sinusoidal signals and system response, analog/digital conversion, basic digital logic gates and combinatorial circuits. Instructor-led class time including problem sets and discussions."
805,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS152,Circuits Lab,,1.0,,,Hands-on laboratory course to reinforce concepts covered as well as provide system-level understanding. Students will conduct experiments in support of the topics covered in Circuits.,,,,https://cse.aua.am/courses/,English,,Circuits Lab,Hands-on laboratory course to reinforce concepts covered as well as provide system-level understanding. Students will conduct experiments in support of the topics covered in Circuits.
806,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS161,Introduction to Aerodynamics,,3.0,,,"This is an introductory course in Aerodynamics which covers advanced incompressible potential flow theory, followed by incompressible flow around thin airfoils (2D) and wings (3D). Subsequently, 1-D and 2-D compressible gas dynamics is covered, including oblique shocks and Prandtl-Meyer expansions, as well as linearized subsonic and supersonic potential flows. The course also has a brief overview of aerospace propulsion systems as it pertains to air-breathing engines. The course incorporates computational fluid dynamics and other numerical methods when applicable.","CS102, ENGS141",,,https://cse.aua.am/courses/,English,,Introduction to Aerodynamics,"This is an introductory course in Aerodynamics which covers advanced incompressible potential flow theory, followed by incompressible flow around thin airfoils (2D) and wings (3D). Subsequently, 1-D and 2-D compressible gas dynamics is covered, including oblique shocks and Prandtl-Meyer expansions, as well as linearized subsonic and supersonic potential flows. The course also has a brief overview of aerospace propulsion systems as it pertains to air-breathing engines. The course incorporates computational fluid dynamics and other numerical methods when applicable."
807,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS176,Environmental Engineering,,3.0,,,,,,,https://cse.aua.am/courses/,English,,Environmental Engineering,
808,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS181,Introduction to Materials Science,,3.0,,,"In this introductory course, the students will gain fundamental knowledge about materials, their types, structures and properties. Material structure ranging from atomic scale to macroscopic scale will be discussed. The relationship between the material’s structure and the properties will be demonstrated. Properties like mechanical, optical, electrical etc. will be discussed. Most of the concepts will be discussed using real world examples, demonstrating capabilities and limitations of materials in our everyday lives. This knowledge will then be applied to material selection decisions.",,,,https://cse.aua.am/courses/,English,,Introduction to Materials Science,"In this introductory course, the students will gain fundamental knowledge about materials, their types, structures and properties. Material structure ranging from atomic scale to macroscopic scale will be discussed. The relationship between the material’s structure and the properties will be demonstrated. Properties like mechanical, optical, electrical etc. will be discussed. Most of the concepts will be discussed using real world examples, demonstrating capabilities and limitations of materials in our everyday lives. This knowledge will then be applied to material selection decisions."
809,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS211,Numerical Methods,,3.0,,,"This course covers fundamentals of numerical methods in engineering. Topics include floating-point computation, systems of linear equations, approximation of functions and integrals, and numerical analysis and solutions of ordinary differential equations. Instructor-led class time including computational platforms, problem sets and discussions.","CS101 or equivalent, CS104 or equivalent",,,https://cse.aua.am/courses/,English,,Numerical Methods,"This course covers fundamentals of numerical methods in engineering. Topics include floating-point computation, systems of linear equations, approximation of functions and integrals, and numerical analysis and solutions of ordinary differential equations. Instructor-led class time including computational platforms, problem sets and discussions."
810,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS230,Introduction to Quantum Computing,,3.0,,,"The course starts with a simple introduction to the fundamental principles of quantum mechanics using the concepts of qubits (or quantum bits) and quantum gates. After developing the basics, this course delves into various implementation aspects of quantum computing and quantum information processing including the quantum fourier transform, period finding, Shor’s quantum algorithm for factoring integers, as well as the prospects for quantum algorithms for NP-complete problems. Instructor-led discussion, along with reading, written, and practical assignments. Assessment via problem sets, projects and exams.",CS140 OR ENGS121,,,https://cse.aua.am/courses/,English,,Introduction to Quantum Computing,"The course starts with a simple introduction to the fundamental principles of quantum mechanics using the concepts of qubits (or quantum bits) and quantum gates. After developing the basics, this course delves into various implementation aspects of quantum computing and quantum information processing including the quantum fourier transform, period finding, Shor’s quantum algorithm for factoring integers, as well as the prospects for quantum algorithms for NP-complete problems. Instructor-led discussion, along with reading, written, and practical assignments. Assessment via problem sets, projects and exams."
811,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS241,Computer-Aided Design,,3.0,,,Fundamentals of part design; computer-aided design tools and data structures; geometric modeling; transformations; CAD/CAM data exchange; mechanical assembly. Instructor-led class time including problem sets and discussions.,CS104,,,https://cse.aua.am/courses/,English,,Computer-Aided Design,Fundamentals of part design; computer-aided design tools and data structures; geometric modeling; transformations; CAD/CAM data exchange; mechanical assembly. Instructor-led class time including problem sets and discussions.
812,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS242,Computer-Aided Manufacturing,,3.0,,,"he course introduces Computer-Aided Manufacturing technologies in Numerical Control and Reverse Engineering. Some of the topics from these disciplines covered during the course are 3D scanning/coordinate measuring, 3D printing, vacuum forming, composites, as well as NC fundamentals, manual NC programming, and computer-aided part programming. Students are also acquainted with topics on material removal processes such as metal cutting fundamentals, design for manufacturability, design for machining, and process engineering.",ENGS241,,,https://cse.aua.am/courses/,English,,Computer-Aided Manufacturing,"he course introduces Computer-Aided Manufacturing technologies in Numerical Control and Reverse Engineering. Some of the topics from these disciplines covered during the course are 3D scanning/coordinate measuring, 3D printing, vacuum forming, composites, as well as NC fundamentals, manual NC programming, and computer-aided part programming. Students are also acquainted with topics on material removal processes such as metal cutting fundamentals, design for manufacturability, design for machining, and process engineering."
813,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS245,Thermodynamics,,3.0,,,"This course introduces the basic principles of thermodynamics. Laws of thermodynamics will be discussed and concepts such as energy, work, power, entropy etc. are introduced. Various thermodynamic cycles along with engineering examples will be discussed.",,,,https://cse.aua.am/courses/,English,,Thermodynamics,"This course introduces the basic principles of thermodynamics. Laws of thermodynamics will be discussed and concepts such as energy, work, power, entropy etc. are introduced. Various thermodynamic cycles along with engineering examples will be discussed."
814,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS246,Heat Transfer,,3.0,,,,,,,https://cse.aua.am/courses/,English,,Heat Transfer,
815,American University of Armenia,Engineering Sciences,BSES,Bachelor,ENGS248,Introduction to Fluid Mechanics,,3.0,,,"This course covers inviscid and viscous incompressible fluid dynamics. Fundamental topics presented include: fluid kinematics and deformation; integral conservation laws of mass, momentum and energy for finite systems and control volumes; differential conservation laws of mass, momentum and energy; the Navier-Stokes equations. Applications will be considered from the following topics: hydrostatics; Bernoulli equation; the stream function and the velocity potential; incompressible, inviscid, irrotational (potential) flows; incompressible boundary layer flows; viscous incompressible steady internal and external flows; and dimensional analysis.",,,,https://cse.aua.am/courses/,English,,Introduction to Fluid Mechanics,"This course covers inviscid and viscous incompressible fluid dynamics. Fundamental topics presented include: fluid kinematics and deformation; integral conservation laws of mass, momentum and energy for finite systems and control volumes; differential conservation laws of mass, momentum and energy; the Navier-Stokes equations. Applications will be considered from the following topics: hydrostatics; Bernoulli equation; the stream function and the velocity potential; incompressible, inviscid, irrotational (potential) flows; incompressible boundary layer flows; viscous incompressible steady internal and external flows; and dimensional analysis."
